,Date,Value,Anomaly,state
16182,197012,1.27,0.26,Nevada
16183,197112,1.93,0.92,Nevada
16184,197212,0.84,-0.17,Nevada
16185,197312,1.07,0.06,Nevada
16186,197412,1.08,0.07,Nevada
16187,197512,0.33,-0.68,Nevada
16188,197612,0.03,-0.98,Nevada
16189,197712,1.67,0.66,Nevada
16190,197812,0.93,-0.08,Nevada
16191,197912,0.48,-0.53,Nevada
16192,198012,0.41,-0.60,Nevada
16193,198112,1.29,0.28,Nevada
16194,198212,1.03,0.02,Nevada
16195,198312,2.83,1.82,Nevada
16196,198412,1.21,0.20,Nevada
16197,198512,0.73,-0.28,Nevada
16198,198612,0.29,-0.72,Nevada
16199,198712,0.95,-0.06,Nevada
16200,198812,0.91,-0.10,Nevada
16201,198912,0.10,-0.91,Nevada
16202,199012,0.57,-0.44,Nevada
16203,199112,0.63,-0.38,Nevada
16204,199212,1.73,0.72,Nevada
16205,199312,0.49,-0.52,Nevada
16206,199412,1.13,0.12,Nevada
16207,199512,1.61,0.60,Nevada
16208,199612,2.27,1.26,Nevada
16209,199712,0.52,-0.49,Nevada
16210,199812,0.42,-0.59,Nevada
16211,199912,0.20,-0.81,Nevada
16212,200012,0.36,-0.65,Nevada
16213,200112,1.37,0.36,Nevada
16214,200212,0.81,-0.20,Nevada
16215,200312,1.71,0.70,Nevada
16216,200412,1.31,0.30,Nevada
16217,200512,1.84,0.83,Nevada
16218,200612,0.66,-0.35,Nevada
16219,200712,1.38,0.37,Nevada
16220,200812,1.12,0.11,Nevada
16221,200912,1.21,0.20,Nevada
16222,201012,2.82,1.81,Nevada
16223,201112,0.11,-0.90,Nevada
16224,196001,2.98,-0.43,New Hampshire
16225,196101,1.56,-1.85,New Hampshire
16226,196201,2.71,-0.70,New Hampshire
16227,196301,2.76,-0.65,New Hampshire
16228,196401,4.48,1.07,New Hampshire
16229,196501,1.67,-1.74,New Hampshire
16230,196601,3.39,-0.02,New Hampshire
16231,196701,1.61,-1.80,New Hampshire
16232,196801,2.26,-1.15,New Hampshire
16233,196901,2.27,-1.14,New Hampshire
16234,197001,0.80,-2.61,New Hampshire
16235,197101,2.40,-1.01,New Hampshire
16236,197201,2.09,-1.32,New Hampshire
16237,197301,3.77,0.36,New Hampshire
16238,197401,3.44,0.03,New Hampshire
16239,197501,3.87,0.46,New Hampshire
16240,197601,4.64,1.23,New Hampshire
16241,197701,3.11,-0.30,New Hampshire
16242,197801,7.19,3.78,New Hampshire
16243,197901,8.42,5.01,New Hampshire
16244,198001,1.03,-2.38,New Hampshire
16245,198101,0.66,-2.75,New Hampshire
16246,198201,3.62,0.21,New Hampshire
16247,198301,4.29,0.88,New Hampshire
16248,198401,1.83,-1.58,New Hampshire
16249,198501,1.29,-2.12,New Hampshire
16250,198601,5.83,2.42,New Hampshire
16251,198701,3.86,0.45,New Hampshire
16252,198801,2.21,-1.20,New Hampshire
16253,198901,1.53,-1.88,New Hampshire
16254,199001,4.49,1.08,New Hampshire
16255,199101,2.69,-0.72,New Hampshire
16256,199201,2.68,-0.73,New Hampshire
16257,199301,2.64,-0.77,New Hampshire
16258,199401,4.78,1.37,New Hampshire
16259,199501,3.81,0.40,New Hampshire
16260,199601,5.41,2.00,New Hampshire
16261,199701,3.61,0.20,New Hampshire
16262,199801,5.35,1.94,New Hampshire
16263,199901,6.43,3.02,New Hampshire
16264,200001,3.89,0.48,New Hampshire
16265,200101,1.58,-1.83,New Hampshire
16266,200201,2.63,-0.78,New Hampshire
16267,200301,2.34,-1.07,New Hampshire
16268,200401,0.93,-2.48,New Hampshire
16269,200501,3.15,-0.26,New Hampshire
16270,200601,4.38,0.97,New Hampshire
16271,200701,3.17,-0.24,New Hampshire
16272,200801,2.58,-0.83,New Hampshire
16273,200901,3.04,-0.37,New Hampshire
16274,201001,2.78,-0.63,New Hampshire
16275,201101,2.57,-0.84,New Hampshire
16276,196002,4.49,1.58,New Hampshire
16277,196102,3.05,0.14,New Hampshire
16278,196202,3.25,0.34,New Hampshire
16279,196302,2.66,-0.25,New Hampshire
16280,196402,1.94,-0.97,New Hampshire
16281,196502,3.44,0.53,New Hampshire
16282,196602,2.61,-0.30,New Hampshire
16283,196702,3.18,0.27,New Hampshire
16284,196802,1.31,-1.60,New Hampshire
16285,196902,5.33,2.42,New Hampshire
16286,197002,4.53,1.62,New Hampshire
16287,197102,4.07,1.16,New Hampshire
16288,197202,3.94,1.03,New Hampshire
16289,197302,2.26,-0.65,New Hampshire
16290,197402,2.55,-0.36,New Hampshire
16291,197502,2.75,-0.16,New Hampshire
16292,197602,3.60,0.69,New Hampshire
16293,197702,2.54,-0.37,New Hampshire
16294,197802,1.22,-1.69,New Hampshire
16295,197902,2.20,-0.71,New Hampshire
16296,198002,0.95,-1.96,New Hampshire
16297,198102,8.09,5.18,New Hampshire
16298,198202,3.12,0.21,New Hampshire
16299,198302,2.84,-0.07,New Hampshire
16300,198402,4.90,1.99,New Hampshire
16301,198502,2.87,-0.04,New Hampshire
16302,198602,2.39,-0.52,New Hampshire
16303,198702,0.36,-2.55,New Hampshire
16304,198802,3.11,0.20,New Hampshire
16305,198902,2.38,-0.53,New Hampshire
16306,199002,3.26,0.35,New Hampshire
16307,199102,1.66,-1.25,New Hampshire
16308,199202,2.20,-0.71,New Hampshire
16309,199302,3.05,0.14,New Hampshire
16310,199402,1.50,-1.41,New Hampshire
16311,199502,2.65,-0.26,New Hampshire
16312,199602,3.33,0.42,New Hampshire
16313,199702,2.44,-0.47,New Hampshire
16314,199802,3.33,0.42,New Hampshire
16315,199902,1.99,-0.92,New Hampshire
16316,200002,3.56,0.65,New Hampshire
16317,200102,3.22,0.31,New Hampshire
16318,200202,3.06,0.15,New Hampshire
16319,200302,2.73,-0.18,New Hampshire
16320,200402,1.34,-1.57,New Hampshire
16321,200502,2.80,-0.11,New Hampshire
16322,200602,2.40,-0.51,New Hampshire
16323,200702,2.08,-0.83,New Hampshire
16324,200802,7.85,4.94,New Hampshire
16325,200902,2.37,-0.54,New Hampshire
16326,201002,4.10,1.19,New Hampshire
16327,201102,3.44,0.53,New Hampshire
16328,196003,2.55,-0.97,New Hampshire
16329,196103,2.55,-0.97,New Hampshire
16330,196203,2.02,-1.50,New Hampshire
16331,196303,3.17,-0.35,New Hampshire
16332,196403,4.21,0.69,New Hampshire
16333,196503,1.06,-2.46,New Hampshire
16334,196603,2.96,-0.56,New Hampshire
16335,196703,1.97,-1.55,New Hampshire
16336,196803,4.40,0.88,New Hampshire
16337,196903,2.98,-0.54,New Hampshire
16338,197003,3.31,-0.21,New Hampshire
16339,197103,3.37,-0.15,New Hampshire
16340,197203,5.21,1.69,New Hampshire
16341,197303,2.93,-0.59,New Hampshire
16342,197403,4.46,0.94,New Hampshire
16343,197503,3.35,-0.17,New Hampshire
16344,197603,3.38,-0.14,New Hampshire
16345,197703,5.34,1.82,New Hampshire
16346,197803,2.61,-0.91,New Hampshire
16347,197903,3.35,-0.17,New Hampshire
16348,198003,4.77,1.25,New Hampshire
16349,198103,1.17,-2.35,New Hampshire
16350,198203,2.97,-0.55,New Hampshire
16351,198303,6.72,3.20,New Hampshire
16352,198403,4.06,0.54,New Hampshire
16353,198503,3.20,-0.32,New Hampshire
16354,198603,4.17,0.65,New Hampshire
16355,198703,2.88,-0.64,New Hampshire
16356,198803,1.69,-1.83,New Hampshire
16357,198903,2.76,-0.76,New Hampshire
16358,199003,2.23,-1.29,New Hampshire
16359,199103,3.89,0.37,New Hampshire
16360,199203,4.04,0.52,New Hampshire
16361,199303,4.36,0.84,New Hampshire
16362,199403,4.94,1.42,New Hampshire
16363,199503,2.73,-0.79,New Hampshire
16364,199603,2.28,-1.24,New Hampshire
16365,199703,4.20,0.68,New Hampshire
16366,199803,4.00,0.48,New Hampshire
16367,199903,5.08,1.56,New Hampshire
16368,200003,3.75,0.23,New Hampshire
16369,200103,6.06,2.54,New Hampshire
16370,200203,3.93,0.41,New Hampshire
16371,200303,3.20,-0.32,New Hampshire
16372,200403,1.80,-1.72,New Hampshire
16373,200503,3.98,0.46,New Hampshire
16374,200603,1.42,-2.10,New Hampshire
16375,200703,3.54,0.02,New Hampshire
16376,200803,5.17,1.65,New Hampshire
16377,200903,2.84,-0.68,New Hampshire
16378,201003,7.41,3.89,New Hampshire
16379,201103,4.87,1.35,New Hampshire
16380,196004,4.47,0.90,New Hampshire
16381,196104,4.72,1.15,New Hampshire
16382,196204,3.93,0.36,New Hampshire
16383,196304,2.25,-1.32,New Hampshire
16384,196404,3.03,-0.54,New Hampshire
16385,196504,2.39,-1.18,New Hampshire
16386,196604,1.25,-2.32,New Hampshire
16387,196704,4.18,0.61,New Hampshire
16388,196804,3.37,-0.20,New Hampshire
16389,196904,3.96,0.39,New Hampshire
16390,197004,3.72,0.15,New Hampshire
16391,197104,2.04,-1.53,New Hampshire
16392,197204,2.91,-0.66,New Hampshire
16393,197304,5.42,1.85,New Hampshire
16394,197404,3.87,0.30,New Hampshire
16395,197504,3.04,-0.53,New Hampshire
16396,197604,2.99,-0.58,New Hampshire
16397,197704,4.21,0.64,New Hampshire
16398,197804,2.82,-0.75,New Hampshire
16399,197904,3.91,0.34,New Hampshire
16400,198004,4.27,0.70,New Hampshire
16401,198104,3.51,-0.06,New Hampshire
16402,198204,3.78,0.21,New Hampshire
16403,198304,5.92,2.35,New Hampshire
16404,198404,3.95,0.38,New Hampshire
16405,198504,1.89,-1.68,New Hampshire
16406,198604,1.95,-1.62,New Hampshire
16407,198704,6.45,2.88,New Hampshire
16408,198804,4.42,0.85,New Hampshire
16409,198904,3.54,-0.03,New Hampshire
16410,199004,3.70,0.13,New Hampshire
16411,199104,3.45,-0.12,New Hampshire
16412,199204,2.52,-1.05,New Hampshire
16413,199304,4.19,0.62,New Hampshire
16414,199404,3.43,-0.14,New Hampshire
16415,199504,2.01,-1.56,New Hampshire
16416,199604,7.03,3.46,New Hampshire
16417,199704,4.30,0.73,New Hampshire
16418,199804,2.57,-1.00,New Hampshire
16419,199904,0.78,-2.79,New Hampshire
16420,200004,6.40,2.83,New Hampshire
16421,200104,1.09,-2.48,New Hampshire
16422,200204,4.53,0.96,New Hampshire
16423,200304,2.98,-0.59,New Hampshire
16424,200404,5.60,2.03,New Hampshire
16425,200504,5.61,2.04,New Hampshire
16426,200604,2.98,-0.59,New Hampshire
16427,200704,7.32,3.75,New Hampshire
16428,200804,3.92,0.35,New Hampshire
16429,200904,3.50,-0.07,New Hampshire
16430,201004,2.82,-0.75,New Hampshire
16431,201104,5.42,1.85,New Hampshire
16432,196005,4.49,0.77,New Hampshire
16433,196105,3.25,-0.47,New Hampshire
16434,196205,3.10,-0.62,New Hampshire
16435,196305,3.06,-0.66,New Hampshire
16436,196405,2.40,-1.32,New Hampshire
16437,196505,1.15,-2.57,New Hampshire
16438,196605,3.04,-0.68,New Hampshire
16439,196705,5.53,1.81,New Hampshire
16440,196805,4.58,0.86,New Hampshire
16441,196905,2.58,-1.14,New Hampshire
16442,197005,3.76,0.04,New Hampshire
16443,197105,3.59,-0.13,New Hampshire
16444,197205,3.90,0.18,New Hampshire
16445,197305,5.83,2.11,New Hampshire
16446,197405,5.50,1.78,New Hampshire
16447,197505,1.77,-1.95,New Hampshire
16448,197605,5.22,1.50,New Hampshire
16449,197705,1.96,-1.76,New Hampshire
16450,197805,3.30,-0.42,New Hampshire
16451,197905,5.58,1.86,New Hampshire
16452,198005,1.59,-2.13,New Hampshire
16453,198105,3.83,0.11,New Hampshire
16454,198205,2.03,-1.69,New Hampshire
16455,198305,6.18,2.46,New Hampshire
16456,198405,9.93,6.21,New Hampshire
16457,198505,3.31,-0.41,New Hampshire
16458,198605,3.14,-0.58,New Hampshire
16459,198705,2.02,-1.70,New Hampshire
16460,198805,3.65,-0.07,New Hampshire
16461,198905,6.03,2.31,New Hampshire
16462,199005,5.85,2.13,New Hampshire
16463,199105,3.60,-0.12,New Hampshire
16464,199205,1.70,-2.02,New Hampshire
16465,199305,1.44,-2.28,New Hampshire
16466,199405,4.40,0.68,New Hampshire
16467,199505,3.05,-0.67,New Hampshire
16468,199605,5.49,1.77,New Hampshire
16469,199705,3.28,-0.44,New Hampshire
16470,199805,3.35,-0.37,New Hampshire
16471,199905,3.49,-0.23,New Hampshire
16472,200005,4.65,0.93,New Hampshire
16473,200105,1.92,-1.80,New Hampshire
16474,200205,4.69,0.97,New Hampshire
16475,200305,4.50,0.78,New Hampshire
16476,200405,5.41,1.69,New Hampshire
16477,200505,5.16,1.44,New Hampshire
16478,200605,9.17,5.45,New Hampshire
16479,200705,3.54,-0.18,New Hampshire
16480,200805,1.12,-2.60,New Hampshire
16481,200905,4.70,0.98,New Hampshire
16482,201005,2.29,-1.43,New Hampshire
16483,201105,5.09,1.37,New Hampshire
16484,196006,4.14,0.18,New Hampshire
16485,196106,3.39,-0.57,New Hampshire
16486,196206,2.80,-1.16,New Hampshire
16487,196306,2.03,-1.93,New Hampshire
16488,196406,1.89,-2.07,New Hampshire
16489,196506,3.55,-0.41,New Hampshire
16490,196606,3.35,-0.61,New Hampshire
16491,196706,3.64,-0.32,New Hampshire
16492,196806,6.27,2.31,New Hampshire
16493,196906,4.25,0.29,New Hampshire
16494,197006,3.10,-0.86,New Hampshire
16495,197106,2.48,-1.48,New Hampshire
16496,197206,5.43,1.47,New Hampshire
16497,197306,7.03,3.07,New Hampshire
16498,197406,3.08,-0.88,New Hampshire
16499,197506,4.05,0.09,New Hampshire
16500,197606,2.98,-0.98,New Hampshire
16501,197706,4.98,1.02,New Hampshire
16502,197806,5.46,1.50,New Hampshire
16503,197906,1.41,-2.55,New Hampshire
16504,198006,3.26,-0.70,New Hampshire
16505,198106,3.90,-0.06,New Hampshire
16506,198206,7.21,3.25,New Hampshire
16507,198306,2.29,-1.67,New Hampshire
16508,198406,3.94,-0.02,New Hampshire
16509,198506,3.46,-0.50,New Hampshire
16510,198606,5.01,1.05,New Hampshire
16511,198706,6.02,2.06,New Hampshire
16512,198806,1.90,-2.06,New Hampshire
16513,198906,5.61,1.65,New Hampshire
16514,199006,4.36,0.40,New Hampshire
16515,199106,2.70,-1.26,New Hampshire
16516,199206,3.95,-0.01,New Hampshire
16517,199306,3.38,-0.58,New Hampshire
16518,199406,3.35,-0.61,New Hampshire
16519,199506,1.68,-2.28,New Hampshire
16520,199606,3.74,-0.22,New Hampshire
16521,199706,2.38,-1.58,New Hampshire
16522,199806,10.14,6.18,New Hampshire
16523,199906,2.76,-1.20,New Hampshire
16524,200006,3.83,-0.13,New Hampshire
16525,200106,4.84,0.88,New Hampshire
16526,200206,6.03,2.07,New Hampshire
16527,200306,2.90,-1.06,New Hampshire
16528,200406,2.59,-1.37,New Hampshire
16529,200506,5.36,1.40,New Hampshire
16530,200606,9.20,5.24,New Hampshire
16531,200706,3.43,-0.53,New Hampshire
16532,200806,6.29,2.33,New Hampshire
16533,200906,6.24,2.28,New Hampshire
16534,201006,4.62,0.66,New Hampshire
16535,201106,4.44,0.48,New Hampshire
16536,196007,4.52,0.49,New Hampshire
16537,196107,4.22,0.19,New Hampshire
16538,196207,4.65,0.62,New Hampshire
16539,196307,2.67,-1.36,New Hampshire
16540,196407,3.49,-0.54,New Hampshire
16541,196507,2.65,-1.38,New Hampshire
16542,196607,3.04,-0.99,New Hampshire
16543,196707,4.29,0.26,New Hampshire
16544,196807,2.13,-1.90,New Hampshire
16545,196907,5.35,1.32,New Hampshire
16546,197007,2.62,-1.41,New Hampshire
16547,197107,4.36,0.33,New Hampshire
16548,197207,5.46,1.43,New Hampshire
16549,197307,3.78,-0.25,New Hampshire
16550,197407,3.32,-0.71,New Hampshire
16551,197507,5.47,1.44,New Hampshire
16552,197607,5.39,1.36,New Hampshire
16553,197707,2.19,-1.84,New Hampshire
16554,197807,2.42,-1.61,New Hampshire
16555,197907,3.72,-0.31,New Hampshire
16556,198007,3.64,-0.39,New Hampshire
16557,198107,5.81,1.78,New Hampshire
16558,198207,2.73,-1.30,New Hampshire
16559,198307,2.61,-1.42,New Hampshire
16560,198407,5.15,1.12,New Hampshire
16561,198507,2.61,-1.42,New Hampshire
16562,198607,5.53,1.50,New Hampshire
16563,198707,3.07,-0.96,New Hampshire
16564,198807,6.40,2.37,New Hampshire
16565,198907,3.26,-0.77,New Hampshire
16566,199007,3.24,-0.79,New Hampshire
16567,199107,2.48,-1.55,New Hampshire
16568,199207,4.31,0.28,New Hampshire
16569,199307,3.48,-0.55,New Hampshire
16570,199407,4.51,0.48,New Hampshire
16571,199507,4.57,0.54,New Hampshire
16572,199607,7.77,3.74,New Hampshire
16573,199707,4.78,0.75,New Hampshire
16574,199807,3.63,-0.40,New Hampshire
16575,199907,3.80,-0.23,New Hampshire
16576,200007,5.15,1.12,New Hampshire
16577,200107,3.57,-0.46,New Hampshire
16578,200207,2.13,-1.90,New Hampshire
16579,200307,3.21,-0.82,New Hampshire
16580,200407,4.74,0.71,New Hampshire
16581,200507,4.05,0.02,New Hampshire
16582,200607,5.53,1.50,New Hampshire
16583,200707,5.02,0.99,New Hampshire
16584,200807,7.09,3.06,New Hampshire
16585,200907,7.66,3.63,New Hampshire
16586,201007,3.48,-0.55,New Hampshire
16587,201107,2.69,-1.34,New Hampshire
16588,196008,2.29,-1.44,New Hampshire
16589,196108,3.09,-0.64,New Hampshire
16590,196208,4.27,0.54,New Hampshire
16591,196308,4.35,0.62,New Hampshire
16592,196408,3.73,0.00,New Hampshire
16593,196508,3.35,-0.38,New Hampshire
16594,196608,4.50,0.77,New Hampshire
16595,196708,3.22,-0.51,New Hampshire
16596,196808,2.35,-1.38,New Hampshire
16597,196908,3.92,0.19,New Hampshire
16598,197008,3.73,0.00,New Hampshire
16599,197108,4.72,0.99,New Hampshire
16600,197208,2.91,-0.82,New Hampshire
16601,197308,3.76,0.03,New Hampshire
16602,197408,3.23,-0.50,New Hampshire
16603,197508,4.53,0.80,New Hampshire
16604,197608,5.09,1.36,New Hampshire
16605,197708,4.08,0.35,New Hampshire
16606,197808,3.19,-0.54,New Hampshire
16607,197908,4.85,1.12,New Hampshire
16608,198008,2.93,-0.80,New Hampshire
16609,198108,3.85,0.12,New Hampshire
16610,198208,3.41,-0.32,New Hampshire
16611,198308,4.90,1.17,New Hampshire
16612,198408,1.79,-1.94,New Hampshire
16613,198508,4.65,0.92,New Hampshire
16614,198608,4.47,0.74,New Hampshire
16615,198708,2.95,-0.78,New Hampshire
16616,198808,5.63,1.90,New Hampshire
16617,198908,5.07,1.34,New Hampshire
16618,199008,8.07,4.34,New Hampshire
16619,199108,8.53,4.80,New Hampshire
16620,199208,3.95,0.22,New Hampshire
16621,199308,3.35,-0.38,New Hampshire
16622,199408,3.88,0.15,New Hampshire
16623,199508,2.69,-1.04,New Hampshire
16624,199608,1.05,-2.68,New Hampshire
16625,199708,5.05,1.32,New Hampshire
16626,199808,3.21,-0.52,New Hampshire
16627,199908,3.15,-0.58,New Hampshire
16628,200008,3.12,-0.61,New Hampshire
16629,200108,1.78,-1.95,New Hampshire
16630,200208,2.04,-1.69,New Hampshire
16631,200308,6.24,2.51,New Hampshire
16632,200408,5.81,2.08,New Hampshire
16633,200508,4.02,0.29,New Hampshire
16634,200608,4.49,0.76,New Hampshire
16635,200708,2.73,-1.00,New Hampshire
16636,200808,5.81,2.08,New Hampshire
16637,200908,5.17,1.44,New Hampshire
16638,201008,3.75,0.02,New Hampshire
16639,201108,9.09,5.36,New Hampshire
16640,196009,6.64,2.86,New Hampshire
16641,196109,3.06,-0.72,New Hampshire
16642,196209,3.33,-0.45,New Hampshire
16643,196309,2.47,-1.31,New Hampshire
16644,196409,1.12,-2.66,New Hampshire
16645,196509,4.17,0.39,New Hampshire
16646,196609,4.22,0.44,New Hampshire
16647,196709,3.02,-0.76,New Hampshire
16648,196809,2.85,-0.93,New Hampshire
16649,196909,3.07,-0.71,New Hampshire
16650,197009,4.22,0.44,New Hampshire
16651,197109,2.60,-1.18,New Hampshire
16652,197209,2.11,-1.67,New Hampshire
16653,197309,2.92,-0.86,New Hampshire
16654,197409,5.77,1.99,New Hampshire
16655,197509,5.78,2.00,New Hampshire
16656,197609,3.30,-0.48,New Hampshire
16657,197709,5.95,2.17,New Hampshire
16658,197809,1.43,-2.35,New Hampshire
16659,197909,3.78,0.00,New Hampshire
16660,198009,3.88,0.10,New Hampshire
16661,198109,5.30,1.52,New Hampshire
16662,198209,2.76,-1.02,New Hampshire
16663,198309,1.97,-1.81,New Hampshire
16664,198409,1.54,-2.24,New Hampshire
16665,198509,4.74,0.96,New Hampshire
16666,198609,3.23,-0.55,New Hampshire
16667,198709,5.58,1.80,New Hampshire
16668,198809,2.16,-1.62,New Hampshire
16669,198909,4.39,0.61,New Hampshire
16670,199009,2.54,-1.24,New Hampshire
16671,199109,5.43,1.65,New Hampshire
16672,199209,3.66,-0.12,New Hampshire
16673,199309,4.68,0.90,New Hampshire
16674,199409,4.87,1.09,New Hampshire
16675,199509,2.78,-1.00,New Hampshire
16676,199609,3.81,0.03,New Hampshire
16677,199709,2.43,-1.35,New Hampshire
16678,199809,2.78,-1.00,New Hampshire
16679,199909,9.68,5.90,New Hampshire
16680,200009,3.08,-0.70,New Hampshire
16681,200109,4.28,0.50,New Hampshire
16682,200209,3.84,0.06,New Hampshire
16683,200309,5.34,1.56,New Hampshire
16684,200409,4.55,0.77,New Hampshire
16685,200509,3.47,-0.31,New Hampshire
16686,200609,2.51,-1.27,New Hampshire
16687,200709,3.37,-0.41,New Hampshire
16688,200809,6.51,2.73,New Hampshire
16689,200909,1.63,-2.15,New Hampshire
16690,201009,2.95,-0.83,New Hampshire
16691,201109,6.03,2.25,New Hampshire
16692,196010,3.65,-0.03,New Hampshire
16693,196110,2.16,-1.52,New Hampshire
16694,196210,7.82,4.14,New Hampshire
16695,196310,1.19,-2.49,New Hampshire
16696,196410,2.28,-1.40,New Hampshire
16697,196510,3.75,0.07,New Hampshire
16698,196610,3.37,-0.31,New Hampshire
16699,196710,2.88,-0.80,New Hampshire
16700,196810,2.55,-1.13,New Hampshire
16701,196910,2.14,-1.54,New Hampshire
16702,197010,3.69,0.01,New Hampshire
16703,197110,3.02,-0.66,New Hampshire
16704,197210,3.37,-0.31,New Hampshire
16705,197310,3.37,-0.31,New Hampshire
16706,197410,1.82,-1.86,New Hampshire
16707,197510,5.42,1.74,New Hampshire
16708,197610,5.69,2.01,New Hampshire
16709,197710,6.72,3.04,New Hampshire
16710,197810,3.63,-0.05,New Hampshire
16711,197910,4.74,1.06,New Hampshire
16712,198010,4.05,0.37,New Hampshire
16713,198110,5.84,2.16,New Hampshire
16714,198210,2.07,-1.61,New Hampshire
16715,198310,3.59,-0.09,New Hampshire
16716,198410,3.62,-0.06,New Hampshire
16717,198510,3.09,-0.59,New Hampshire
16718,198610,2.19,-1.49,New Hampshire
16719,198710,4.79,1.11,New Hampshire
16720,198810,2.36,-1.32,New Hampshire
16721,198910,5.13,1.45,New Hampshire
16722,199010,7.03,3.35,New Hampshire
16723,199110,4.38,0.70,New Hampshire
16724,199210,2.82,-0.86,New Hampshire
16725,199310,3.38,-0.30,New Hampshire
16726,199410,0.94,-2.74,New Hampshire
16727,199510,9.03,5.35,New Hampshire
16728,199610,7.99,4.31,New Hampshire
16729,199710,1.74,-1.94,New Hampshire
16730,199810,4.39,0.71,New Hampshire
16731,199910,4.02,0.34,New Hampshire
16732,200010,2.98,-0.70,New Hampshire
16733,200110,1.74,-1.94,New Hampshire
16734,200210,3.64,-0.04,New Hampshire
16735,200310,6.40,2.72,New Hampshire
16736,200410,1.98,-1.70,New Hampshire
16737,200510,13.65,9.97,New Hampshire
16738,200610,7.85,4.17,New Hampshire
16739,200710,4.97,1.29,New Hampshire
16740,200810,3.85,0.17,New Hampshire
16741,200910,5.99,2.31,New Hampshire
16742,201010,7.84,4.16,New Hampshire
16743,201110,6.22,2.54,New Hampshire
16744,196011,3.00,-1.26,New Hampshire
16745,196111,4.05,-0.21,New Hampshire
16746,196211,3.54,-0.72,New Hampshire
16747,196311,8.21,3.95,New Hampshire
16748,196411,3.68,-0.58,New Hampshire
16749,196511,3.67,-0.59,New Hampshire
16750,196611,3.71,-0.55,New Hampshire
16751,196711,3.31,-0.95,New Hampshire
16752,196811,6.27,2.01,New Hampshire
16753,196911,6.98,2.72,New Hampshire
16754,197011,3.00,-1.26,New Hampshire
16755,197111,4.02,-0.24,New Hampshire
16756,197211,6.43,2.17,New Hampshire
16757,197311,3.32,-0.94,New Hampshire
16758,197411,4.15,-0.11,New Hampshire
16759,197511,5.07,0.81,New Hampshire
16760,197611,1.79,-2.47,New Hampshire
16761,197711,3.95,-0.31,New Hampshire
16762,197811,2.05,-2.21,New Hampshire
16763,197911,3.44,-0.82,New Hampshire
16764,198011,4.04,-0.22,New Hampshire
16765,198111,2.91,-1.35,New Hampshire
16766,198211,4.19,-0.07,New Hampshire
16767,198311,8.91,4.65,New Hampshire
16768,198411,3.42,-0.84,New Hampshire
16769,198511,5.37,1.11,New Hampshire
16770,198611,4.74,0.48,New Hampshire
16771,198711,2.80,-1.46,New Hampshire
16772,198811,6.17,1.91,New Hampshire
16773,198911,4.76,0.50,New Hampshire
16774,199011,3.58,-0.68,New Hampshire
16775,199111,3.91,-0.35,New Hampshire
16776,199211,4.61,0.35,New Hampshire
16777,199311,3.98,-0.28,New Hampshire
16778,199411,3.16,-1.10,New Hampshire
16779,199511,5.55,1.29,New Hampshire
16780,199611,2.94,-1.32,New Hampshire
16781,199711,6.12,1.86,New Hampshire
16782,199811,3.10,-1.16,New Hampshire
16783,199911,3.10,-1.16,New Hampshire
16784,200011,3.80,-0.46,New Hampshire
16785,200111,2.21,-2.05,New Hampshire
16786,200211,4.84,0.58,New Hampshire
16787,200311,3.77,-0.49,New Hampshire
16788,200411,4.10,-0.16,New Hampshire
16789,200511,5.63,1.37,New Hampshire
16790,200611,4.67,0.41,New Hampshire
16791,200711,4.43,0.17,New Hampshire
16792,200811,4.44,0.18,New Hampshire
16793,200911,4.10,-0.16,New Hampshire
16794,201011,3.66,-0.60,New Hampshire
16795,201111,3.41,-0.85,New Hampshire
16796,196012,2.47,-1.14,New Hampshire
16797,196112,3.25,-0.36,New Hampshire
16798,196212,3.74,0.13,New Hampshire
16799,196312,2.34,-1.27,New Hampshire
16800,196412,3.64,0.03,New Hampshire
16801,196512,2.01,-1.60,New Hampshire
16802,196612,3.12,-0.49,New Hampshire
16803,196712,4.76,1.15,New Hampshire
16804,196812,6.35,2.74,New Hampshire
16805,196912,7.53,3.92,New Hampshire
16806,197012,4.37,0.76,New Hampshire
16807,197112,3.51,-0.10,New Hampshire
16808,197212,6.03,2.42,New Hampshire
16809,197312,8.99,5.38,New Hampshire
16810,197412,3.82,0.21,New Hampshire
16811,197512,4.31,0.70,New Hampshire
16812,197612,2.99,-0.62,New Hampshire
16813,197712,5.29,1.68,New Hampshire
16814,197812,3.39,-0.22,New Hampshire
16815,197912,2.23,-1.38,New Hampshire
16816,198012,1.51,-2.10,New Hampshire
16817,198112,4.57,0.96,New Hampshire
16818,198212,1.79,-1.82,New Hampshire
16819,198312,6.23,2.62,New Hampshire
16820,198412,3.57,-0.04,New Hampshire
16821,198512,2.16,-1.45,New Hampshire
16822,198612,4.25,0.64,New Hampshire
16823,198712,2.38,-1.23,New Hampshire
16824,198812,1.47,-2.14,New Hampshire
16825,198912,1.41,-2.20,New Hampshire
16826,199012,5.40,1.79,New Hampshire
16827,199112,3.69,0.08,New Hampshire
16828,199212,2.55,-1.06,New Hampshire
16829,199312,4.20,0.59,New Hampshire
16830,199412,4.00,0.39,New Hampshire
16831,199512,3.11,-0.50,New Hampshire
16832,199612,6.49,2.88,New Hampshire
16833,199712,2.79,-0.82,New Hampshire
16834,199812,1.72,-1.89,New Hampshire
